order_date,store,city,product,category,quantity,unit_price,discount,tax,total_sales,customer_type,payment_mode,channel,event_type
2023-11-30,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Unknown,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.77,0.0,2.18,23.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Seafood Pancake,K-Main,1,22.68,0.0,2.27,24.95,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.86,0.0,1.09,11.95,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,24.5,0.0,2.45,26.95,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.26,0.0,2.13,23.39,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Classic Chicken Burger,Burgers,1,15.41,0.0,1.54,16.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.32,0.0,1.63,17.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,35.41,0.0,3.54,38.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Spicy Seafood Stew (2 servings),K-Main,1,39.78,0.0,3.98,43.76,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.7,0.0,0.74,8.15,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,3.71,0.0,0.37,4.08,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Bingsu Flavours,Bingsu,1,16.63,0.0,1.66,18.29,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,22.19,0.0,2.22,24.41,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Original Ddeokbokki,K-Main,1,26.82,0.0,2.68,29.5,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Sprite,Soft Drinks,1,4.16,0.0,0.42,4.58,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,O.G Burger,Burgers,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,2,28.14,0.0,5.63,61.9,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.23,0.0,1.72,18.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,29.05,0.0,2.9,31.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,31.77,0.0,3.18,34.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rice,Sides,2,4.54,0.0,0.91,10.0,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,2,29.04,0.0,5.81,63.9,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.95,0.0,2.0,21.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi Casserole (2 Servings),K-Main,1,35.41,0.0,3.54,38.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Seafood Pancake,K-Main,1,21.77,0.0,2.18,23.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Army Stew (2 servings),K-Main,1,38.14,0.0,3.81,41.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.23,0.0,0.72,7.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,32.68,0.0,3.27,35.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Bibimbap,Lunch,1,18.14,0.0,1.81,19.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,*NEW* Spicy Pork Ribs with Cheese,K-Main,1,31.77,0.0,3.18,34.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.95,0.0,2.0,21.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Braised Beef Short Rib with Soy Sauce,K-Main,1,33.59,0.0,3.36,36.95,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Crushed Pear Juice,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Coke Diet,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,2,7.22,0.0,1.45,15.9,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Original Ddeokbokki,K-Main,1,26.32,0.0,2.63,28.95,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.04,0.0,1.91,20.95,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi Casserole (2 Servings),K-Main,1,34.5,0.0,3.45,37.95,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi Pancake,K-Main,1,21.77,0.0,2.18,23.95,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.32,0.0,1.63,17.95,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,40.86,0.0,4.09,44.95,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.64,0.0,0.36,4.0,Guest,Cash,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,-1,37.94,0.0,-3.79,-41.73,Guest,Card,Register,Refund
2023-11-30,TK Korean Restaurant,Mumbai,Beef Bulgogi Stew (2-3 servings),K-Main,1,39.79,0.0,3.98,43.77,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Spicy Seafood Stew (2 servings),K-Main,1,39.79,0.0,3.98,43.77,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,2,20.33,0.0,4.07,44.73,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Bibimbap,Lunch,2,16.63,0.0,3.32,36.58,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,28.67,0.0,2.87,31.54,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,2,7.36,0.0,1.47,16.2,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Chicken Radish,Sides,3,3.71,0.0,1.11,12.23,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Rice,Sides,4,3.7,0.0,1.48,16.3,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,4,4.17,0.0,1.67,18.34,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Soju,Alcohol,1,17.56,0.0,1.75,19.31,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,*NEW* Spicy Pork Ribs with Cheese,K-Main,1,31.77,0.0,3.18,34.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,2,20.86,0.0,4.17,45.9,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,2,7.22,0.0,1.45,15.9,Guest,Other,DoorDash,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Corn Cheese,Sides,1,10.86,0.0,1.09,11.95,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Beef Bulgogi,K-Main,2,25.89,0.0,5.18,56.96,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi Casserole (2 Servings),K-Main,1,34.5,0.0,3.45,37.95,Guest,Other,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Spicy Pork Belly,K-Main,1,25.41,0.0,2.54,27.95,Guest,Other,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Takeaway Box,Specials,4,0.46,0.0,0.19,2.04,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Takeaway Box,Specials,1,0.46,0.0,0.05,0.51,Guest,Card,Register,Payment
2023-11-30,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.18,3.44,1.77,19.51,Guest,Online,Square Online,Payment
2023-11-30,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Uber Eats Pickup,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.23,0.0,0.72,7.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Hot Spicy Burger,Burgers,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,Uber Eats,Payment
2023-11-30,TK Korean Restaurant,Mumbai,Fried Vegetable Dumplings (10pcs),Sides,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.23,0.0,0.72,7.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Solo Lemon,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.95,0.0,2.0,21.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Stew (2-3 servings),K-Main,1,39.05,0.0,3.9,42.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,31.77,0.0,3.18,34.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.04,0.0,1.91,20.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rice,Sides,4,3.64,0.0,1.45,16.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.23,0.0,0.72,7.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,2,4.09,0.0,0.82,9.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,2,0.0,0.0,0.0,0.0,Guest,Unknown,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.26,0.0,2.13,23.39,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.56,0.0,1.75,19.31,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.16,0.0,0.42,4.58,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Sweet Chilli Burger,Burgers,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Bacon and Cheese fries,Sides,1,11.77,0.0,1.18,12.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Texas Burger,Burgers,1,17.23,0.0,1.72,18.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.79,6.14,3.16,34.81,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.33,3.14,1.62,17.81,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Kimchi Pancake,K-Main,1,22.1,3.6,1.85,20.35,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Chicken Radish,Sides,1,3.69,0.6,0.31,3.4,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.7,0.0,0.74,8.15,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Yellow Radish,Sides,1,4.0,0.0,0.0,4.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Original Ddeokbokki,K-Main,1,29.95,0.0,3.0,32.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Coke Diet,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rice,Sides,2,3.64,0.0,0.73,8.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi,K-Main,1,25.41,0.0,2.54,27.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.23,0.0,0.72,7.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beer Bottles,Alcohol,1,7.36,0.0,0.74,8.1,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,10.86,0.0,1.09,11.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,29.05,0.0,2.9,31.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Soy Garlic Burger,Burgers,1,15.45,0.0,1.55,17.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.95,0.0,0.0,21.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.05,0.0,1.9,20.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,BonBon Grape juice,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,20.33,0.0,2.04,22.37,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.26,0.0,2.12,23.38,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Sprite,Soft Drinks,1,4.17,0.0,0.42,4.59,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,24.5,0.0,2.45,26.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,2,31.78,0.0,6.35,69.9,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Sprite,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.77,0.0,2.18,23.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,24.5,0.0,2.45,26.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Sprite,Soft Drinks,2,4.09,0.0,0.82,9.0,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,28.14,0.0,2.81,30.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Panchan,Sides,2,4.0,0.0,0.0,8.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,37.22,0.0,3.73,40.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Conjinganmaek,Alcohol,1,44.95,0.0,0.0,44.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,41.64,0.0,4.16,45.8,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,32.38,0.0,3.24,35.62,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.41,0.0,1.94,21.35,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Seafood Pancake,K-Main,1,22.18,0.0,2.22,24.4,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Coke,Soft Drinks,1,4.17,0.9,0.33,3.6,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.23,0.0,0.72,7.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Sapporo Tap Beer,Alcohol,1,28.67,0.0,2.87,31.54,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Burger Meal,Burgers,1,20.34,0.0,2.03,22.37,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,O.G Burger,Burgers,1,15.75,0.0,1.57,17.32,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Kimchi,Sides,1,3.64,0.0,0.36,4.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Classic Chicken Burger,Burgers,1,14.82,0.0,1.48,16.3,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.55,0.0,1.76,19.31,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Bibimbap,Lunch,1,16.63,0.0,1.66,18.29,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.71,0.0,0.37,4.08,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,21.25,0.0,2.13,23.38,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,FREE Corn Cheese GoogleReview,Sides,1,0.0,0.0,0.0,0.0,Guest,Unknown,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Kimchi Casserole (2 Servings),K-Main,1,35.02,5.69,2.93,32.26,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.95,3.29,0.0,18.66,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,22.1,3.6,1.85,20.35,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Kimchi Casserole (2 Servings),K-Main,1,35.15,0.0,3.52,38.67,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Shoestring Fries,Sides,1,7.37,0.0,0.73,8.1,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,1,4.17,0.0,0.42,4.59,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Black bean noodles (Jajangmyeon),K-Main,1,21.77,0.0,2.18,23.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,BonBon Grape juice,Soft Drinks,1,4.09,0.0,0.41,4.5,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Korean Sauces,Sides,1,2.73,0.0,0.27,3.0,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rice,Sides,1,3.64,0.0,0.36,4.0,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Onion Rings,Sides,1,9.05,0.0,0.9,9.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Army Stew (2 servings),K-Main,1,38.13,0.0,3.82,41.95,Guest,Online,Square Online,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,29.05,0.0,2.9,31.95,Guest,Other,Uber Eats,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Other,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Beef Bulgogi Loaded Fries,Sides,1,17.23,0.0,1.72,18.95,Guest,Other,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Custom Amount,Custom Amount,1,9.23,1.99,0.72,7.96,Guest,Card,Register,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Classic Chicken Burger,Burgers,2,15.41,0.0,3.08,33.9,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.32,0.0,1.63,17.95,Guest,Other,DoorDash,Payment
2023-12-01,TK Korean Restaurant,Mumbai,Rice,Sides,1,4.55,0.0,0.45,5.0,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,39.95,0.0,4.0,43.95,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,Rose Ddeokbokki,K-Main,1,29.05,0.0,2.9,31.95,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,TK Boneless Chicken,Chicken,1,39.95,0.0,4.0,43.95,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,Kimchi Loaded Fries,Sides,1,16.32,0.0,1.63,17.95,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,12pc Korean Fried Wings,Chicken,1,20.86,0.0,2.09,22.95,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,Coke Zero,Soft Drinks,2,4.09,0.0,0.82,9.0,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,TK Bone-In Chicken,Chicken,1,37.23,0.0,3.72,40.95,Guest,Other,Uber Eats,Payment
2023-12-02,TK Korean Restaurant,Mumbai,18pc Korean Fried Wings,Chicken,1,30.87,0.0,3.08,33.95,Guest,Online,Square Online,Payment
2023-12-02,TK Korean Restaurant,Mumbai,Half Bone-In Chicken (8pcs),Chicken,1,21.77,0.0,2.18,23.95,Guest,Online,Square Online,Payment
2023-12-02,TK Korean Restaurant,Mumbai,Japchae,K-Main,1,19.05,0.0,1.9,20.95,Guest,Cash,Register,Payment
